Media Time (seconds),Arousal (%)
0.0,70.0
0.0,60.5
0.0,61.5
0.0,62.5
0.0,62.5
0.0,63.5
0.0,64.0
0.0,64.0
0.0,64.0
0.0,64.0
0.0,64.0
0.0,63.5
0.0,63.0
0.0,63.0
0.0,62.5
0.0,62.5
0.0,61.5
0.0,61.5
0.0,61.0
0.0,61.0
0.0,61.5
0.0,61.0
0.0,61.5
0.0,62.0
0.0,62.0
0.0,62.5
0.0,63.0
0.0,63.0
0.0,63.5
0.0,64.0
0.0,64.0
0.0,64.5
0.0,64.5
0.0,64.5
0.0,64.5
0.0,64.5
0.0,64.0
0.0,64.0
0.0,63.5
0.0,63.0
0.0,63.0
0.0,63.0
0.0,62.5
0.0,62.5
0.0,62.5
0.0,62.5
0.0,63.0
0.0,63.0
0.0,63.0
0.0,63.0
0.0,63.0
0.0,62.5
0.0,63.0
0.0,63.0
0.0,63.0
0.019412,63.0
0.037509,63.5
0.077908,63.0
0.110392,63.0
0.159771,63.5
0.19567,64.0
0.229228,64.0
0.269437,64.5
0.301929,65.0
0.331334,65.5
0.366555,66.0
0.404064,66.0
0.446344,66.5
0.484136,67.0
0.519823,67.5
0.553473,68.0
0.584974,68.0
0.623012,68.0
0.655677,68.0
0.688376,68.0
0.722656,68.0
0.756829,68.0
0.788591,68.0
0.822388,68.0
0.85272,68.5
0.88775,68.5
0.916264,68.0
0.943015,68.0
0.973535,68.0
1.01057,67.5
1.042858,67.0
1.0753,66.5
1.115845,66.5
1.158071,66.0
1.189629,66.0
1.220076,66.0
1.253556,66.0
1.286604,66.0
1.322976,66.5
1.363851,66.5
1.394251,67.0
1.421916,67.0
1.455356,67.0
1.491583,67.0
1.523162,67.5
1.560268,67.5
1.594538,67.5
1.628663,68.0
1.658307,68.0
1.689975,68.0
1.722184,68.0
1.758579,68.5
1.793295,68.0
1.829139,68.0
1.857849,68.0
1.889972,68.0
1.921848,68.0
1.96532,68.0
2.004878,68.0
2.042234,68.0
2.078942,67.5
2.105709,67.5
2.138579,67.5
2.171672,68.0
2.208711,67.5
2.248134,68.0
2.282054,68.0
2.312657,68.5
2.341345,68.5
2.372917,68.5
2.405857,68.5
2.44105,68.5
2.48231,68.0
2.515022,68.0
2.541836,68.0
2.572308,67.5
2.603444,67.5
2.636546,67.0
2.671091,66.5
2.707745,66.5
2.745362,66.0
2.774445,65.5
2.805873,65.5
2.835986,65.0
2.873297,64.5
2.915546,64.5
2.948163,64.0
2.987757,64.0
3.0206,64.0
3.053861,63.5
3.085543,63.5
3.12238,63.5
3.156879,63.5
3.191854,63.5
3.224394,63.0
3.260929,63.0
3.30026,63.0
3.327818,62.5
3.35778,62.5
3.389565,63.0
3.422295,63.0
3.456943,63.0
3.494277,63.0
3.530481,63.5
3.568728,63.5
3.602373,64.0
3.637926,64.0
3.671676,64.5
3.704971,64.5
3.744875,65.0
3.775514,65.5
3.804615,66.0
3.836909,66.0
3.869883,66.5
3.90574,66.5
3.942889,66.5
3.97346,67.0
4.004367,67.0
4.036554,67.0
4.069449,67.0
4.104293,67.0
4.148602,67.0
4.183671,67.0
4.215872,66.5
4.246218,66.5
4.273117,66.0
4.306315,66.0
4.34137,65.5
4.371143,65.0
4.404296,64.5
4.433677,64.5
4.459869,64.5
4.490819,64.5
4.521637,64.5
4.55939,64.5
4.593334,64.5
4.623336,64.0
4.653675,64.0
4.686563,64.0
4.719341,64.0
4.754567,64.0
4.795288,64.5
4.836685,64.5
4.863815,65.0
4.891732,65.0
4.920722,65.0
4.9543,65.0
4.989405,65.5
5.025588,65.5
5.067084,66.0
5.108148,66.0
5.138421,66.0
5.172312,66.5
5.204133,66.5
5.234662,66.5
5.262952,66.5
5.294349,66.0
5.336378,66.0
5.373183,66.0
5.405963,65.5
5.436153,65.5
5.469268,65.5
5.503152,65.0
5.536036,65.0
5.57063,65.0
5.610143,64.5
5.647177,65.0
5.677162,64.5
5.70572,64.5
5.737812,64.5
5.772466,64.5
5.802985,64.5
5.839264,64.5
5.876855,64.0
5.906217,64.0
5.938144,64.0
5.972958,64.0
6.004213,64.0
6.040584,64.0
6.077126,64.0
6.109271,64.5
6.147745,64.5
6.175575,64.5
6.206394,65.0
6.238619,65.0
6.272143,65.0
6.317775,65.0
6.353753,64.5
6.387297,65.0
6.419362,65.0
6.448753,65.0
6.476688,65.0
6.518192,65.5
6.551362,65.5
6.58268,65.5
6.615068,66.0
6.649451,66.0
6.685996,65.5
6.721787,65.5
6.762386,65.5
6.796565,65.5
6.826131,66.0
6.857086,66.0
6.893764,66.0
6.932361,66.0
6.980129,66.5
7.014329,66.5
7.045559,66.5
7.0792,66.5
7.111934,66.5
7.150271,66.0
7.178164,66.0
7.212125,66.0
7.247532,65.5
7.276796,65.0
7.313803,65.0
7.345354,65.0
7.376428,65.0
7.408238,64.5
7.436071,65.0
7.46825,65.0
7.502301,65.0
7.539615,65.0
7.573629,65.0
7.601946,65.0
7.63418,65.0
7.66786,65.0
7.700358,65.0
7.732544,65.0
7.775683,64.5
7.806711,64.0
7.833605,63.5
7.867563,63.5
7.903751,63.0
7.934423,63.0
7.965035,63.0
8.000872,62.5
8.031844,62.5
8.063687,63.0
8.099248,63.0
8.133435,63.0
8.170964,63.5
8.207935,63.0
8.236928,63.5
8.267607,63.5
8.300692,64.0
8.335465,64.0
8.374087,64.0
8.406445,64.5
8.434463,64.5
8.465104,64.5
8.49294,64.5
8.521503,65.0
8.553646,64.5
8.586032,65.0
8.6158,65.0
8.648668,65.0
8.67543,65.5
8.708068,65.5
8.748681,65.5
8.779985,65.5
8.812058,65.5
8.847764,65.5
8.87499,65.5
8.905026,65.5
8.94061,65.5
8.976934,65.5
9.01364,65.0
9.045175,65.5
9.0788,65.0
9.111552,65.0
9.141129,65.0
9.173533,65.0
9.207956,65.0
9.239204,65.5
9.269673,65.5
9.297883,65.5
9.329286,65.5
9.364294,66.0
9.400365,66.0
9.431223,66.0
9.457677,66.0
9.488583,66.0
9.521309,66.0
9.550641,66.0
9.587144,66.0
9.621038,66.0
9.666509,65.5
9.701578,65.5
9.731634,65.5
9.765394,65.0
9.799412,65.5
9.831834,65.5
9.866443,65.0
9.893551,65.0
9.922585,64.5
9.952198,64.5
9.986335,64.0
10.026317,63.5
10.058855,63.0
10.088429,62.5
10.118258,62.5
10.146434,62.5
10.179016,62.5
10.214057,62.5
10.242905,62.5
10.273275,62.5
10.314972,62.5
10.341464,62.5
10.369553,63.0
10.399179,62.5
10.432513,63.0
10.468051,63.0
10.51441,63.0
10.548211,63.5
10.580917,63.5
10.61152,63.0
10.639492,63.5
10.670706,63.5
10.702827,63.0
10.732496,63.5
10.765362,63.5
10.79866,63.5
10.832418,64.0
10.864259,64.0
10.899824,64.5
10.928523,65.0
10.959163,65.0
10.985813,65.5
11.014496,65.5
11.046519,65.5
11.07419,65.5
11.112454,65.5
11.144708,65.5
11.176341,65.0
11.203998,65.5
11.232381,65.5
11.263687,65.5
11.298445,65.5
11.333959,65.5
11.363281,65.5
11.393758,66.0
11.427743,66.0
11.457069,66.5
11.487107,66.5
11.519345,66.5
11.553831,67.0
11.586182,67.0
11.614534,67.5
11.646151,67.5
11.678197,67.5
11.710975,67.0
11.736689,67.5
11.775296,67.0
11.812651,67.5
11.849544,67.0
11.878326,67.0
11.910301,67.0
11.944084,66.5
11.979114,66.5
12.016675,66.5
12.057711,66.5
12.091831,66.5
12.11811,66.5
12.146263,66.5
12.177168,66.5
12.207221,66.5
12.239066,67.0
12.27687,67.0
12.316139,67.0
12.345514,67.0
12.376054,67.0
12.403382,67.0
12.432709,67.0
12.463733,67.0
12.499573,66.5
12.533995,67.0
12.566357,67.0
12.597435,67.5
12.62959,67.5
12.663765,67.5
12.698053,67.5
12.736981,67.5
12.777782,67.0
12.807262,67.0
12.840636,67.0
12.87031,66.5
12.899546,66.5
12.932457,66.5
12.990058,66.5
13.037613,66.0
13.069858,66.0
13.101587,66.0
13.138466,66.0
13.177422,66.5
13.209872,66.5
13.249271,66.5
13.287796,66.5
13.323669,66.5
13.362057,66.5
13.39126,66.5
13.421519,66.5
13.452227,66.0
13.485956,66.0
13.518676,66.0
13.552675,66.0
13.591095,66.0
13.62224,66.0
13.650382,66.0
13.683644,66.0
13.714815,66.5
13.751967,66.5
13.790588,66.5
13.832785,66.0
13.862472,66.0
13.89357,66.0
13.927781,66.0
13.96092,66.0
14.004532,66.5
14.046958,66.5
14.095671,66.5
14.139133,66.0
14.176819,66.0
14.215018,65.5
14.253534,65.0
14.286258,64.5
14.314043,64.0
14.341501,64.0
14.373551,63.5
14.408487,63.0
14.444428,63.0
14.476097,63.0
14.504032,63.0
14.537507,63.0
14.566155,63.0
14.595068,63.0
14.626468,63.0
14.656336,63.0
14.686502,63.0
14.721381,63.0
14.749994,63.0
14.782874,63.0
14.823114,63.5
14.853186,64.0
14.885033,63.5
14.917274,63.5
14.953928,64.0
14.99059,64.0
15.026845,64.0
15.056733,64.0
15.085434,64.0
15.113407,64.0
15.140613,64.5
15.175727,64.5
15.207851,64.5
15.254161,64.5
15.290622,64.5
15.320817,65.0
15.353608,65.0
15.385954,65.0
15.417905,65.0
15.452348,65.0
15.479127,65.5
15.516665,65.5
15.54569,65.5
15.574942,65.5
15.605758,65.5
15.641581,65.5
15.672124,65.5
15.698384,65.5
15.729597,65.5
15.761183,65.5
15.798376,65.0
15.838302,65.0
15.86985,64.5
15.903201,64.0
15.937193,64.0
15.973811,64.0
16.004762,63.5
16.039955,63.5
16.070948,63.5
16.103734,63.5
16.138469,63.5
16.174217,63.5
16.208092,63.5
16.243258,64.0
16.273581,64.0
16.301565,63.5
16.32959,64.0
16.359571,63.5
16.391462,63.5
16.422753,63.5
16.45055,63.5
16.483944,63.5
16.512505,63.5
16.544436,64.0
16.583701,64.0
16.616901,64.0
16.654055,64.0
16.685905,64.5
16.712859,64.5
16.741127,64.5
16.777352,64.5
16.818327,65.0
16.851521,64.5
16.884369,65.0
16.912958,65.0
16.941724,64.5
16.985116,64.5
17.023837,64.0
17.053496,64.0
17.082258,64.0
17.111286,64.0
17.143683,64.0
17.177026,64.0
17.211796,64.0
17.250966,64.0
17.277083,64.5
17.307684,64.5
17.339867,64.5
17.373983,64.5
17.411743,64.5
17.442799,64.0
17.470817,64.0
17.503059,64.0
17.533968,64.0
17.56475,63.5
17.598392,63.5
17.626932,63.0
17.657833,62.5
17.702919,62.5
17.741905,62.5
17.772705,62.0
17.805182,62.0
17.838287,62.0
17.875888,62.0
17.910096,61.5
17.941491,61.5
17.97157,61.5
18.004817,61.5
18.039526,61.5
18.072866,61.5
18.109595,61.5
18.142174,61.5
18.172898,61.5
18.205007,61.5
18.238619,62.0
18.270565,62.5
18.310395,62.5
18.339846,63.5
18.371601,63.5
18.403772,64.0
18.438509,64.5
18.478964,64.5
18.510678,65.0
18.542555,65.0
18.574001,65.0
18.606948,64.5
18.642282,65.0
18.686636,65.0
18.718269,64.5
18.746612,64.5
18.776434,64.5
18.805982,64.5
18.839504,64.5
18.878209,64.5
18.909558,64.5
18.947469,64.0
18.976454,64.0
19.008505,63.5
19.037914,63.0
19.073113,63.0
19.110575,63.0
19.140214,62.5
19.169763,62.5
19.203728,62.5
19.23367,62.5
19.264443,62.5
19.298584,62.5
19.338597,62.5
19.364536,62.5
19.396351,63.0
19.425081,62.5
19.45883,62.5
19.490789,62.0
19.528351,62.5
19.558189,62.5
19.586919,62.5
19.61812,62.5
19.650458,63.0
19.687622,62.5
19.724064,62.5
19.759707,63.0
19.791248,63.0
19.820969,63.0
19.848445,63.0
19.883825,63.5
19.918271,64.0
19.954595,64.0
19.988767,64.0
20.015717,64.5
20.043423,64.5
20.074761,64.5
20.104634,65.0
20.146374,65.0
20.181734,65.0
20.212894,65.0
20.242701,65.0
20.273733,65.0
20.305674,65.0
20.340606,64.5
20.374648,65.0
20.408505,65.0
20.444214,65.0
20.473621,65.5
20.503974,65.5
20.538154,66.0
20.57323,66.0
20.607821,66.5
20.639927,66.5
20.669981,66.5
20.704605,66.5
20.739232,66.5
20.774798,66.5
20.810385,66.5
20.843912,66.5
20.872463,66.5
20.903778,66.5
20.937916,66.0
20.965919,66.0
21.004696,66.0
21.041133,66.0
21.071374,65.5
21.101619,66.0
21.132015,65.5
21.16099,65.5
21.189605,65.5
21.220828,65.5
21.257111,65.5
21.289904,65.5
21.319732,65.5
21.350335,66.0
21.386465,65.5
21.420815,65.5
21.459334,65.5
21.491414,65.5
21.520724,65.5
21.548744,65.5
21.581849,65.0
21.620469,64.5
21.656874,64.5
21.689749,64.5
21.721309,64.5
21.751774,64.5
21.779163,64.5
21.809284,64.5
21.841316,64.5
21.876092,65.0
21.909233,65.0
21.944775,64.5
21.977158,64.5
22.01012,64.0
22.045403,64.5
22.078105,64.0
22.114841,64.0
22.144375,63.5
22.176295,63.5
22.209665,63.5
22.238991,64.0
22.270073,63.5
22.305719,63.5
22.337754,63.5
22.370022,63.5
22.400257,63.5
22.43655,63.5
22.475347,63.5
22.509472,64.0
22.537431,64.5
22.569797,64.5
22.603332,64.5
22.638067,64.5
22.674652,64.5
22.704092,65.0
22.735631,65.0
22.768646,65.5
22.802509,65.5
22.841416,65.5
22.874895,65.5
22.903502,66.0
22.936217,65.5
22.967777,66.0
23.001755,66.0
23.039551,66.0
23.083092,66.0
23.117088,65.5
23.150818,65.5
23.18384,65.5
23.217764,65.5
23.256414,65.0
23.287943,65.0
23.319867,65.0
23.352947,65.5
23.386686,65.5
23.424444,65.5
23.454455,65.5
23.481807,65.5
23.512543,65.5
23.542751,66.0
23.57247,65.5
23.603669,66.0
23.635428,66.0
23.663121,66.0
23.691856,66.0
23.730941,66.0
23.769064,66.0
23.797717,66.0
23.826262,66.0
23.854864,66.0
23.886014,66.0
23.918031,66.0
23.95427,66.5
23.993973,66.5
24.022235,66.5
24.051443,66.0
24.08535,66.5
24.11846,66.0
24.148216,66.5
24.180246,66.0
24.2197,66.0
24.258723,66.5
24.289735,66.5
24.318429,66.0
24.352663,66.0
24.380309,66.0
24.417038,66.0
24.446393,65.5
24.482845,65.0
24.509978,65.0
24.541559,65.0
24.574179,65.0
24.603518,65.5
24.632178,65.5
24.669787,65.5
24.699764,65.0
24.73184,65.0
24.763717,64.5
24.799567,64.5
24.835446,64.0
24.875313,63.5
24.908435,63.5
24.936538,63.5
24.967877,63.5
25.000906,63.5
25.03666,63.5
25.077784,63.5
25.120183,63.5
25.15216,64.0
25.183524,64.0
25.216655,64.5
25.252544,64.5
25.288637,64.5
25.322598,64.5
25.357375,64.5
25.386883,64.5
25.417015,64.5
25.449059,64.5
25.477384,64.5
25.512506,65.0
25.550682,65.0
25.591325,65.0
25.621957,65.0
25.651274,65.5
25.683162,65.5
25.715249,65.5
25.749741,65.5
25.787509,65.5
25.828127,65.5
25.856013,65.5
25.884604,65.5
25.918478,65.5
25.951417,65.5
25.984556,65.0
26.022438,65.0
26.059474,65.0
26.091085,64.5
26.11975,64.5
26.149828,64.0
26.18169,64.0
26.220211,63.5
26.266432,63.0
26.307488,62.5
26.336307,62.0
26.368201,62.0
26.40131,62.0
26.437269,62.5
26.480375,62.5
26.511848,62.5
26.543385,62.5
26.571698,63.0
26.601029,63.0
26.636813,63.5
26.66943,63.5
26.705305,63.5
26.739684,63.5
26.769731,63.5
26.801924,63.0
26.834932,63.0
26.865864,62.5
26.900636,62.5
26.935112,62.5
26.971878,62.5
27.002007,62.5
27.031914,63.0
27.067603,63.5
27.101476,63.5
27.136588,64.0
27.175572,64.0
27.208425,64.0
27.237389,64.5
27.267984,64.5
27.297533,65.0
27.334747,65.5
27.368433,65.5
27.405762,65.5
27.44818,66.0
27.482359,66.0
27.512274,65.5
27.542,66.0
27.575096,66.0
27.610488,66.0
27.650472,66.0
27.691245,66.0
27.719551,66.5
27.749946,66.5
27.78479,66.5
27.81816,66.5
27.853548,66.0
27.888988,66.5
27.924774,66.0
27.952932,66.0
27.98392,66.0
28.015983,66.0
28.047119,65.5
28.083761,65.5
28.118021,65.0
28.154222,65.0
28.185048,65.0
28.218058,65.0
28.246216,64.5
28.276462,65.0
28.306715,65.0
28.339494,65.0
28.371849,65.0
28.408103,65.0
28.436931,65.5
28.469773,65.5
28.502215,65.5
28.536558,65.5
28.573246,65.5
28.618201,65.0
28.651666,65.0
28.682107,65.0
28.715317,65.0
28.749094,65.0
28.776077,65.0
28.814559,65.0
28.846407,64.5
28.877693,64.0
28.907914,64.0
28.937645,64.0
28.969065,64.5
29.002786,64.5
29.038876,64.5
29.079164,64.5
29.106461,64.5
29.135732,65.0
29.16705,65.0
29.195165,65.0
29.232468,65.0
29.269386,65.0
29.296932,65.0
29.326645,65.0
29.359862,65.0
29.395208,64.5
29.430023,64.5
29.465929,64.5
29.508728,64.5
29.541266,65.0
29.573709,65.0
29.604839,65.0
29.638594,64.5
29.676414,64.5
29.707876,64.0
29.743056,63.5
29.77262,63.0
29.808991,63.0
29.840448,62.5
29.876814,62.5
29.910256,62.5
29.943447,62.5
29.97566,62.5
30.013435,63.0
30.049252,63.5
30.082762,63.5
30.111754,63.5
30.145189,63.5
30.179044,63.5
30.219574,64.0
30.25117,64.5
30.280483,64.5
30.311078,64.5
30.343284,65.0
30.378264,65.0
30.416265,65.0
30.455354,65.0
30.485408,65.5
30.514503,65.5
30.543509,65.5
30.57518,65.5
30.603895,66.0
30.632461,66.0
30.661819,66.0
30.69403,66.0
30.725516,66.5
30.767432,66.0
30.802313,66.5
30.830552,66.0
30.86042,66.0
30.892956,66.5
30.926767,66.5
30.954313,66.5
30.992865,66.5
31.025072,66.0
31.060336,66.0
31.09383,65.5
31.126172,65.5
31.160854,66.0
31.190803,66.0
31.224121,66.0
31.251767,65.5
31.28742,65.5
31.325813,65.5
31.357925,65.0
31.38914,65.0
31.423407,65.0
31.452299,65.5
31.494268,65.0
31.532623,65.5
31.562776,66.0
31.592679,66.0
31.619648,66.5
31.648732,66.5
31.68039,66.5
31.713172,67.0
31.746847,67.0
31.784352,67.5
31.825652,67.5
31.860221,67.5
31.893425,68.0
31.924056,67.5
31.961243,67.5
31.994987,67.5
32.023437,67.5
32.050507,67.0
32.08087,67.0
32.111553,67.0
32.143819,66.5
32.178305,66.5
32.209283,66.0
32.23518,66.0
32.263769,66.0
32.295562,66.0
32.325076,66.0
32.369292,65.5
32.399591,65.5
32.429143,65.5
32.462158,65.0
32.496198,65.0
32.527149,64.5
32.558645,64.5
32.592217,64.5
32.62631,64.0
32.661484,64.0
32.703435,64.0
32.747611,63.0
32.783186,63.5
32.828215,63.0
32.863694,63.0
32.897862,63.0
32.934653,63.0
32.963469,62.5
33.001006,62.5
33.046324,62.0
33.081963,61.0
33.112155,60.5
33.141229,60.5
33.171318,60.0
33.200984,60.0
33.239097,60.0
33.278328,59.5
33.309663,59.5
33.342446,60.0
33.369844,60.0
33.399291,60.5
33.435802,60.5
33.46425,60.5
33.492121,60.5
33.526248,61.0
33.561987,61.0
33.596554,61.0
33.6,61.0
